date,store_id,category,orders,gmv,stockout_minutes,avg_delivery_time,refund_rate
2024-05-15,S045,beverages,63,1174.35,18.55,32.81,0.0674
2024-05-16,S045,beverages,66,1155.15,10.56,29.82,0.0634
2024-05-17,S045,beverages,63,939.54,11.7,30.85,0.0391
2024-05-18,S045,beverages,73,1392.9,23.56,31.33,0.0694
2024-05-19,S045,beverages,64,989.54,27.84,29.31,0.0764
2024-05-20,S045,beverages,69,1211.75,11.1,29.66,0.0565
2024-05-21,S045,beverages,64,1142.72,12.77,36.2,0.062
2024-05-22,S045,beverages,62,1106.37,12.59,22.1,0.0533
2024-05-23,S045,beverages,62,1135.93,21.16,32.74,0.0688
2024-05-24,S045,beverages,64,1109.52,24.93,28.33,0.0643
2024-05-25,S045,beverages,73,1361.47,17.51,31.43,0.0467
2024-05-26,S045,beverages,71,1051.76,12.94,30.2,0.0615
2024-05-27,S045,beverages,58,1068.05,12.74,32.16,0.0668
2024-05-28,S045,beverages,63,1226.26,24.73,32.67,0.0539
2024-05-29,S045,beverages,72,1235.33,6.84,,0.0878
2024-05-30,S045,beverages,65,1214.33,16.56,32.64,0.0568
2024-05-31,S045,beverages,70,1216.77,8.48,29.2,0.0588
2024-06-01,S045,beverages,69,1316.54,20.51,41.56,0.0677
2024-06-02,S045,beverages,75,1285.58,12.98,26.89,0.0699
2024-06-03,S045,beverages,63,1213.99,4.72,34.62,0.0585
2024-06-04,S045,beverages,62,1176.93,15.19,22.44,0.0555
2024-06-05,S045,beverages,62,1105.23,12.96,30.66,0.0324
2024-06-06,S045,beverages,61,951.4,23.36,30.22,0.0738
2024-06-07,S045,beverages,67,1167.68,15.27,33.34,0.0479
2024-06-08,S045,beverages,73,1230.55,16.53,29.24,0.0433
2024-06-09,S045,beverages,67,1130.31,10.84,28.08,0.05
2024-06-10,S045,beverages,77,1246.03,24.14,26.54,0.063
2024-06-11,S045,beverages,59,1032.2,0.0,31.63,0.0442
2024-06-12,S045,beverages,65,1100.62,15.05,29.48,0.0482
2024-06-13,S045,beverages,56,1097.44,18.07,31.95,0.0771
2024-06-14,S045,beverages,61,1025.59,21.51,32.33,0.0706
2024-06-15,S045,beverages,76,1443.92,18.74,30.61,0.055
2024-06-16,S045,beverages,80,1475.73,10.61,23.38,0.0595
2024-06-17,S045,beverages,56,1018.29,8.59,37.57,0.0837
2024-06-18,S045,beverages,61,966.56,8.02,28.6,0.0596
2024-06-19,S045,beverages,62,1127.79,16.98,29.07,0.057
2024-06-20,S045,beverages,61,1128.81,19.23,34.15,0.0803
2024-06-21,S045,beverages,55,840.73,11.86,33.55,0.0773
2024-06-22,S045,beverages,74,1408.66,25.3,28.37,0.0689
2024-06-23,S045,beverages,90,1493.52,16.4,43.77,0.0698
2024-06-24,S045,beverages,55,965.29,8.15,35.4,0.0483
2024-06-25,S045,beverages,63,1178.2,19.32,33.04,0.0689
2024-06-26,S045,beverages,52,919.74,23.0,38.49,0.0861
2024-06-27,S045,beverages,86,1274.16,17.57,33.39,0.0607
2024-06-28,S045,beverages,95,1421.91,19.84,27.93,0.0543
2024-06-29,S045,beverages,106,1564.37,17.85,29.61,0.0654
2024-06-30,S045,beverages,73,1317.82,21.05,26.43,0.0633
2024-07-01,S045,beverages,66,1263.15,17.64,37.05,0.0661
2024-07-02,S045,beverages,67,1251.15,23.79,33.48,0.0791
2024-07-03,S045,beverages,69,1270.8,19.0,28.2,0.0591
2024-07-04,S045,beverages,57,1072.03,8.11,29.12,0.0677
2024-07-05,S045,beverages,64,1039.66,16.28,26.04,0.0802
2024-07-06,S045,beverages,80,1484.24,10.62,16.38,0.0424
2024-07-07,S045,beverages,90,1361.69,4.44,32.53,0.0555
2024-07-08,S045,beverages,68,1227.49,5.0,30.45,0.0534
2024-07-09,S045,beverages,60,956.94,28.66,31.99,0.0711
2024-07-10,S045,beverages,81,1337.41,19.08,35.43,0.0804
2024-07-11,S045,beverages,56,983.5,20.22,34.23,0.0658
2024-07-12,S045,beverages,52,941.17,30.34,33.79,0.0712
2024-07-13,S045,beverages,70,1423.06,26.31,25.11,0.0615
2024-07-14,S045,beverages,61,1271.43,21.47,36.79,0.0707
2024-07-15,S045,beverages,64,1120.26,8.96,37.67,0.0531
2024-07-16,S045,beverages,69,1254.36,0.22,30.2,0.0624
2024-07-17,S045,beverages,57,1087.26,16.82,28.28,0.0466
2024-07-18,S045,beverages,64,1147.5,19.42,23.47,0.0625
2024-07-19,S045,beverages,54,978.31,26.45,34.74,0.0728
2024-07-20,S045,beverages,74,1394.05,7.28,29.1,0.0503
2024-07-21,S045,beverages,70,1440.25,16.22,36.46,0.0583
2024-07-22,S045,beverages,56,936.66,23.58,32.78,0.075
2024-07-23,S045,beverages,62,1161.9,9.94,30.49,0.0577
2024-07-24,S045,beverages,55,986.0,24.17,30.15,0.0658
2024-07-25,S045,beverages,48,815.09,13.3,36.3,0.0674
2024-07-26,S045,beverages,55,1001.44,15.2,35.7,0.0633
2024-07-27,S045,beverages,59,1097.63,4.58,32.17,0.0617
2024-07-28,S045,beverages,72,1422.83,13.27,30.58,0.0773
2024-07-29,S045,beverages,63,1116.74,25.15,33.62,0.0784
2024-07-30,S045,beverages,60,1141.14,16.47,24.97,0.07
2024-07-31,S045,beverages,60,1043.74,21.45,31.86,0.0594
2024-08-01,S045,beverages,50,920.86,20.66,35.74,0.0816
2024-08-02,S045,beverages,58,1041.41,23.25,36.09,0.0768
2024-08-03,S045,beverages,73,1246.11,4.47,27.08,0.0544
2024-08-04,S045,beverages,65,1176.62,26.51,27.04,0.0691
2024-08-05,S045,beverages,64,1037.66,27.93,34.76,0.069
2024-08-06,S045,beverages,54,895.14,20.01,37.26,0.0986
2024-08-07,S045,beverages,75,1225.72,20.16,32.24,0.0677
2024-08-08,S045,beverages,56,994.32,25.27,34.17,0.0599
2024-08-09,S045,beverages,55,1048.42,15.68,30.85,0.0587
2024-08-10,S045,beverages,57,1042.09,25.63,36.18,0.0594
2024-08-11,S045,beverages,59,1013.58,18.48,27.18,0.0664
2024-08-12,S045,beverages,46,815.59,34.51,33.74,0.0745
2024-08-13,S045,beverages,48,798.91,21.45,30.86,0.0663
2024-08-14,S045,beverages,56,1030.38,12.09,33.66,0.0663
2024-08-15,S045,beverages,63,1082.68,13.74,26.77,0.0657
2024-08-16,S045,beverages,52,877.32,18.99,32.44,0.0559
2024-08-17,S045,beverages,57,973.15,12.25,28.21,0.0536
2024-08-18,S045,beverages,85,1364.23,24.08,35.92,0.082
2024-08-19,S045,beverages,52,839.05,3.07,26.4,0.065
2024-08-20,S045,beverages,47,748.12,29.44,37.88,0.0735
2024-08-21,S045,beverages,70,1083.55,30.03,32.6,0.0598
2024-08-22,S045,beverages,61,884.31,23.99,38.56,0.0564
2024-08-23,S045,beverages,42,774.92,27.08,35.27,0.0804
2024-08-24,S045,beverages,59,1156.73,14.94,31.91,0.0696
2024-08-25,S045,beverages,80,1227.06,16.28,31.59,0.078
2024-08-26,S045,beverages,52,924.95,27.78,32.77,0.0781
2024-08-27,S045,beverages,56,1042.74,20.58,28.26,0.0777
2024-08-28,S045,beverages,44,823.33,21.98,39.73,0.0698
2024-08-29,S045,beverages,57,1141.48,34.16,30.48,0.085
2024-08-30,S045,beverages,43,766.45,17.57,28.17,0.0573
2024-08-31,S045,beverages,62,1072.8,4.29,33.75,0.0605
2024-09-01,S045,beverages,54,1028.72,34.74,34.76,0.0744
2024-09-02,S045,beverages,58,1149.93,17.59,34.2,0.0772
2024-09-03,S045,beverages,48,826.22,25.4,35.75,0.0726
2024-09-04,S045,beverages,35,580.06,33.0,41.39,0.0922
2024-09-05,S045,beverages,53,956.78,13.6,26.03,0.0462
2024-09-06,S045,beverages,49,906.89,23.91,31.95,0.0719
2024-09-07,S045,beverages,63,1240.19,9.78,31.41,0.0551
2024-09-08,S045,beverages,64,1211.95,13.28,18.19,0.0473
2024-09-09,S045,beverages,47,819.61,27.07,28.11,0.0713
2024-09-10,S045,beverages,42,806.67,17.33,34.69,0.0686
2024-09-11,S045,beverages,69,1216.31,24.52,33.51,0.0688
2024-09-12,S045,beverages,54,931.85,23.12,25.34,0.0561
2024-09-13,S045,beverages,47,805.46,27.87,26.33,0.0491
2024-09-14,S045,beverages,49,941.2,30.68,32.72,0.0755
2024-09-15,S045,beverages,72,1346.5,33.66,34.58,0.0862
2024-09-16,S045,beverages,68,1232.0,23.11,30.45,0.087
2024-09-17,S045,beverages,48,863.19,28.19,40.24,0.0684
2024-09-18,S045,beverages,44,863.65,17.48,35.98,0.0718
2024-09-19,S045,beverages,61,1022.03,12.94,32.26,0.0632
2024-09-20,S045,beverages,44,781.75,22.53,38.73,0.0636
2024-09-21,S045,beverages,55,1038.25,17.4,37.13,0.0817
2024-09-22,S045,beverages,53,904.03,19.57,33.45,0.0721
2024-09-23,S045,beverages,47,798.59,27.24,29.03,0.0869
2024-09-24,S045,beverages,48,909.3,18.98,20.15,0.0335
2024-09-25,S045,beverages,42,726.63,25.66,35.45,0.0744
2024-09-26,S045,beverages,31,537.82,18.44,45.91,0.068
2024-09-27,S045,beverages,54,924.5,3.9,30.59,0.0515
2024-09-28,S045,beverages,77,1094.96,32.06,37.59,0.0816
2024-09-29,S045,beverages,56,969.54,23.83,28.51,0.0756
2024-09-30,S045,beverages,53,951.78,35.13,20.54,0.0613
2024-10-01,S045,beverages,57,1003.22,27.93,31.59,0.0707
2024-10-02,S045,beverages,80,1334.33,19.25,37.44,0.0722
2024-10-03,S045,beverages,61,1010.03,37.23,32.75,0.0732
2024-10-04,S045,beverages,50,1003.49,24.55,41.23,0.0595
2024-10-05,S045,beverages,64,1181.68,25.43,32.48,0.0748
2024-10-06,S045,beverages,63,1090.22,18.63,32.36,0.0784
2024-10-07,S045,beverages,45,765.82,49.63,41.22,0.0911
2024-10-08,S045,beverages,49,939.91,32.95,37.28,0.0795
2024-10-09,S045,beverages,43,790.97,34.38,41.98,0.0818
2024-10-10,S045,beverages,53,945.13,34.8,39.4,0.0773
2024-10-11,S045,beverages,48,869.3,40.7,36.59,0.0979
2024-10-12,S045,beverages,54,1014.35,40.8,35.62,0.0723
2024-10-13,S045,beverages,79,1152.39,30.76,35.73,0.0709
2024-10-14,S045,beverages,43,698.85,16.32,37.51,0.0777
2024-10-15,S045,beverages,45,759.92,46.46,34.13,0.0821
2024-10-16,S045,beverages,46,804.33,24.57,38.2,0.0729
2024-10-17,S045,beverages,49,936.11,30.9,37.33,0.0647
2024-10-18,S045,beverages,45,729.84,50.53,34.69,0.0923
2024-10-19,S045,beverages,46,816.33,30.11,37.85,0.0844
2024-10-20,S045,beverages,60,1010.72,17.9,32.94,0.057
2024-10-21,S045,beverages,46,815.32,26.11,35.48,0.0786
2024-10-22,S045,beverages,64,1027.04,34.5,35.82,0.0971
2024-10-23,S045,beverages,39,714.26,24.82,37.36,0.0834
2024-10-24,S045,beverages,47,829.13,31.65,31.88,0.0795
2024-10-25,S045,beverages,48,892.07,40.5,32.54,0.0768
2024-10-26,S045,beverages,48,862.8,40.05,39.35,0.0822
2024-10-27,S045,beverages,74,1221.03,29.11,32.73,0.0661
2024-10-28,S045,beverages,53,993.76,43.04,33.91,0.0855
2024-10-29,S045,beverages,52,901.8,26.84,38.02,0.07
2024-10-30,S045,beverages,40,740.98,36.9,44.79,0.0982
2024-10-31,S045,beverages,64,1121.87,30.44,35.03,0.0657
2024-11-01,S045,beverages,51,886.38,24.45,35.2,0.0679
2024-11-02,S045,beverages,55,1088.94,25.93,30.68,0.0639
2024-11-03,S045,beverages,83,1336.72,37.5,38.6,0.0817
2024-11-04,S045,beverages,41,811.31,30.23,41.0,0.065
2024-11-05,S045,beverages,62,924.8,62.59,42.47,0.1131
2024-11-06,S045,beverages,42,693.28,28.09,36.34,0.0701
2024-11-07,S045,beverages,38,706.33,43.78,44.53,0.0974
2024-11-08,S045,beverages,42,678.62,24.19,39.76,0.088
2024-11-09,S045,beverages,72,1035.96,54.9,41.38,0.1059
2024-11-10,S045,beverages,50,991.5,35.68,40.84,0.0718
2024-11-11,S045,beverages,46,857.7,42.12,32.08,0.0906
2024-11-12,S045,beverages,49,877.42,28.16,38.82,0.081
2024-11-13,S045,beverages,38,651.06,30.86,43.39,0.081
2024-11-14,S045,beverages,41,654.62,39.48,38.92,0.0932
2024-11-15,S045,beverages,48,831.44,46.44,35.52,0.0843
2024-11-16,S045,beverages,76,1245.49,46.72,39.76,0.0816
2024-11-17,S045,beverages,64,1145.07,30.35,47.05,0.0919
2024-11-18,S045,beverages,50,855.93,53.87,34.14,0.0993
2024-11-19,S045,beverages,39,758.13,38.58,34.78,0.0846
2024-11-20,S045,beverages,63,1185.53,34.8,41.13,0.0781
2024-11-21,S045,beverages,37,647.22,40.07,43.31,0.102
2024-11-22,S045,beverages,47,845.32,49.02,36.2,0.102
2024-11-23,S045,beverages,52,1000.73,46.73,47.65,0.0931
2024-11-24,S045,beverages,50,860.0,54.88,34.55,0.0998
2024-11-25,S045,beverages,45,822.87,34.62,38.81,0.0797
2024-11-26,S045,beverages,47,845.4,40.76,35.78,0.0947
2024-11-27,S045,beverages,51,938.8,42.36,34.84,0.0908
2024-11-28,S045,beverages,49,842.36,25.91,37.88,0.0727
2024-11-29,S045,beverages,53,866.29,40.52,38.64,0.089
2024-11-30,S045,beverages,58,968.21,41.43,45.26,0.0968
2024-12-01,S045,beverages,60,1034.6,25.7,33.48,0.0662
2024-12-02,S045,beverages,46,739.59,50.94,38.33,0.0785
2024-12-03,S045,beverages,44,723.0,40.69,42.27,0.0962
2024-12-04,S045,beverages,43,733.02,42.22,43.58,0.0874
2024-12-05,S045,beverages,55,920.97,37.85,38.47,0.0948
2024-12-06,S045,beverages,47,739.93,39.1,41.02,0.0869
2024-12-07,S045,beverages,55,1049.05,50.33,38.34,0.0785
2024-12-08,S045,beverages,60,1165.61,47.75,42.84,0.0854
2024-12-09,S045,beverages,50,921.33,35.81,37.99,0.0845
2024-12-10,S045,beverages,50,832.92,42.06,33.17,0.0809
2024-12-11,S045,beverages,45,832.11,31.8,33.57,0.0795
2024-12-12,S045,beverages,52,989.85,40.37,42.44,0.0859
2024-12-13,S045,beverages,50,935.37,52.33,43.86,0.1009
2024-12-14,S045,beverages,87,1407.78,27.05,37.36,0.0603
2024-12-15,S045,beverages,85,1290.78,44.35,34.4,0.0873
2024-12-16,S045,beverages,41,671.85,34.88,47.41,0.0844
2024-12-17,S045,beverages,74,1112.22,40.12,43.26,0.106
2024-12-18,S045,beverages,48,866.58,40.56,36.27,0.0779
2024-12-19,S045,beverages,48,782.57,32.04,39.7,0.0839
2024-12-20,S045,beverages,55,906.99,40.36,35.45,0.0651
2024-12-21,S045,beverages,59,1071.28,29.82,39.99,0.0826
2024-12-22,S045,beverages,50,852.18,35.83,46.59,0.0798
2024-12-23,S045,beverages,56,1097.33,19.38,31.73,0.0562
2024-12-24,S045,beverages,51,949.15,41.75,40.14,
2024-12-25,S045,beverages,48,872.58,41.15,46.98,0.0787
2024-12-26,S045,beverages,46,901.0,50.2,39.34,0.0812
2024-12-27,S045,beverages,47,819.42,38.37,37.14,0.0849
2024-12-28,S045,beverages,63,1150.32,30.42,44.72,0.0775
2024-12-29,S045,beverages,89,1658.28,49.89,34.8,0.0931
2024-12-30,S045,beverages,63,1069.43,41.63,34.07,0.0721
2024-01-01,S045,snacks,57,908.46,34.59,40.28,0.0808
2024-01-02,S045,snacks,77,1125.34,45.97,39.03,0.0735
2024-01-03,S045,snacks,46,669.61,40.2,36.06,0.0855
2024-01-04,S045,snacks,42,592.97,49.18,45.16,0.0953
2024-01-05,S045,snacks,48,742.55,35.95,39.69,0.0855
2024-01-06,S045,snacks,46,646.15,39.49,40.04,0.0844
2024-01-07,S045,snacks,45,813.36,47.03,42.16,0.1075
2024-01-08,S045,snacks,43,666.03,32.69,36.45,0.0604
2024-01-09,S045,snacks,74,1004.26,35.21,37.71,0.0912
2024-01-10,S045,snacks,50,807.25,37.18,42.26,0.0762
2024-01-11,S045,snacks,44,561.5,39.3,44.36,0.1016
2024-01-12,S045,snacks,42,670.5,47.48,35.57,0.0876
2024-01-13,S045,snacks,53,857.24,20.49,37.69,0.0669
2024-01-14,S045,snacks,57,914.77,40.16,39.93,0.0848
2024-01-15,S045,snacks,46,672.63,57.87,42.44,0.0918
2024-01-16,S045,snacks,70,821.16,54.82,38.64,0.1023
2024-01-17,S045,snacks,49,694.33,54.11,28.05,0.0835
2024-01-18,S045,snacks,57,855.87,51.35,42.67,0.0859
2024-01-19,S045,snacks,64,801.82,36.46,39.92,0.1023
2024-01-20,S045,snacks,59,797.66,25.21,41.18,0.0787
2024-01-21,S045,snacks,57,842.48,25.12,35.58,0.0695
2024-01-22,S045,snacks,66,841.07,44.36,43.84,0.075
2024-01-23,S045,snacks,43,608.72,38.61,42.78,0.0894
2024-01-24,S045,snacks,47,686.11,43.17,34.11,0.0785
2024-01-25,S045,snacks,64,956.68,42.4,39.85,0.1054
2024-01-26,S045,snacks,46,671.59,40.06,39.97,0.0798
2024-01-27,S045,snacks,50,668.32,41.03,42.88,0.075
2024-01-28,S045,snacks,59,966.26,46.11,37.82,0.0941
2024-01-29,S045,snacks,53,744.13,36.04,33.93,0.0777
2024-01-30,S045,snacks,54,804.22,35.45,35.39,0.0864
2024-01-31,S045,snacks,53,852.98,36.43,46.48,0.0786
2024-02-01,S045,snacks,47,728.09,40.38,35.45,0.0769
2024-02-02,S045,snacks,59,899.46,46.16,43.36,0.0888
2024-02-03,S045,snacks,89,1258.31,35.32,40.97,0.079
2024-02-04,S045,snacks,51,705.5,46.41,41.08,0.1037
2024-02-05,S045,snacks,50,798.7,33.73,38.49,0.0833
2024-02-06,S045,snacks,50,770.82,47.64,40.77,0.0824
2024-02-07,S045,snacks,46,638.0,44.41,36.58,0.0723
2024-02-08,S045,snacks,47,664.36,53.85,41.37,0.0875
2024-02-09,S045,snacks,42,643.19,40.11,41.14,0.0865
2024-02-10,S045,snacks,66,980.07,49.93,40.6,0.0909
2024-02-11,S045,snacks,69,1199.88,45.35,35.9,0.0867
2024-02-12,S045,snacks,77,1094.48,54.19,40.97,0.1048
2024-02-13,S045,snacks,58,899.55,47.86,44.55,0.1081
2024-02-14,S045,snacks,59,958.9,59.45,36.85,0.1026
2024-02-15,S045,snacks,54,705.38,35.91,41.26,0.0962
2024-02-16,S045,snacks,57,770.28,16.66,36.88,0.0704
2024-02-17,S045,snacks,56,870.5,37.62,38.81,0.0871
2024-02-18,S045,snacks,49,787.72,37.18,48.07,0.1064
2024-02-19,S045,snacks,49,772.67,46.73,39.68,0.0896
2024-02-20,S045,snacks,52,757.61,36.84,38.58,0.0814
2024-02-21,S045,snacks,56,816.65,53.61,45.56,0.1046
2024-02-22,S045,snacks,53,793.96,23.9,43.55,0.0733
2024-02-23,S045,snacks,66,961.94,35.15,40.49,0.0894
2024-02-24,S045,snacks,65,896.06,31.51,33.28,0.0783
2024-02-25,S045,snacks,67,1022.24,20.68,40.26,0.0669
2024-02-26,S045,snacks,72,1012.03,28.73,40.84,0.0772
2024-02-27,S045,snacks,61,903.73,39.17,36.02,0.0812
2024-02-28,S045,snacks,56,822.01,43.09,35.43,0.0743
2024-02-29,S045,snacks,81,1106.27,36.88,40.06,0.0698
2024-03-01,S045,snacks,52,746.7,45.93,34.03,0.0776
2024-03-02,S045,snacks,69,1089.51,17.86,37.06,0.0621
2024-03-03,S045,snacks,62,926.72,38.64,34.79,0.0931
2024-03-04,S045,snacks,61,1008.59,21.44,31.19,0.0732
2024-03-05,S045,snacks,49,769.66,44.46,41.5,0.0913
2024-03-06,S045,snacks,53,829.54,30.31,31.52,0.0641
2024-03-07,S045,snacks,80,1089.51,27.85,40.38,0.0753
2024-03-08,S045,snacks,54,839.4,32.96,41.79,0.0787
2024-03-09,S045,snacks,60,953.16,26.63,26.82,0.059
2024-03-10,S045,snacks,83,1115.61,47.61,41.06,0.0933
2024-03-11,S045,snacks,57,921.7,31.51,36.82,0.0875
2024-03-12,S045,snacks,45,642.57,46.04,40.72,0.0792
2024-03-13,S045,snacks,52,775.08,31.74,40.73,0.0902
2024-03-14,S045,snacks,54,876.45,22.08,39.37,0.0817
2024-03-15,S045,snacks,76,1155.76,31.96,38.36,0.0705
2024-03-16,S045,snacks,67,1059.68,25.18,40.86,0.0667
2024-03-17,S045,snacks,70,1042.85,7.02,39.08,0.0477
2024-03-18,S045,snacks,60,914.98,20.44,30.27,0.0482
2024-03-19,S045,snacks,57,842.68,28.06,30.16,0.0658
2024-03-20,S045,snacks,52,727.43,19.19,43.57,0.085
2024-03-21,S045,snacks,48,801.33,27.05,39.61,0.079
2024-03-22,S045,snacks,52,716.45,33.92,34.14,0.0706
2024-03-23,S045,snacks,64,946.8,34.1,32.86,0.0766
2024-03-24,S045,snacks,68,974.46,32.18,33.61,0.0854
2024-03-25,S045,snacks,54,759.94,20.7,43.34,0.0742
2024-03-26,S045,snacks,52,721.57,24.89,41.97,0.0897
2024-03-27,S045,snacks,49,757.73,29.83,43.04,0.0795
2024-03-28,S045,snacks,64,923.28,13.37,32.4,0.0856
2024-03-29,S045,snacks,55,852.94,33.49,33.74,0.077
2024-03-30,S045,snacks,94,1332.55,32.21,28.21,0.0757
2024-03-31,S045,snacks,67,983.11,33.77,35.95,0.0755
2024-04-01,S045,snacks,65,947.73,22.55,31.65,0.0542
2024-04-02,S045,snacks,62,943.51,41.72,33.14,0.0743
2024-04-03,S045,snacks,59,919.68,30.4,38.7,0.0854
2024-04-04,S045,snacks,61,884.32,11.49,34.44,0.0718
2024-04-05,S045,snacks,66,978.39,20.77,35.49,0.0911
2024-04-06,S045,snacks,87,1275.41,5.51,39.03,0.0742
2024-04-07,S045,snacks,66,1032.96,17.81,30.57,0.0675
2024-04-08,S045,snacks,57,727.21,31.59,36.4,0.0877
2024-04-09,S045,snacks,80,1244.78,22.91,35.52,0.0705
2024-04-10,S045,snacks,80,1229.44,16.32,33.88,0.0917
2024-04-11,S045,snacks,48,707.71,22.56,39.41,0.0626
2024-04-12,S045,snacks,47,744.72,34.72,32.05,0.0771
2024-04-13,S045,snacks,67,945.57,20.92,32.7,0.0621
2024-04-14,S045,snacks,71,1071.73,30.21,34.34,0.0828
2024-04-15,S045,snacks,63,869.63,39.4,35.04,0.0591
2024-04-16,S045,snacks,63,893.23,29.47,33.4,0.0718
2024-04-17,S045,snacks,61,988.08,33.46,24.92,0.0695
2024-04-18,S045,snacks,64,964.11,26.19,29.42,0.0647
2024-04-19,S045,snacks,84,1122.52,28.74,33.01,0.0671
2024-04-20,S045,snacks,66,1056.65,8.51,34.54,0.0745
2024-04-21,S045,snacks,72,1133.9,2.88,25.36,0.0506
2024-04-22,S045,snacks,50,845.03,21.59,39.15,0.0789
2024-04-23,S045,snacks,51,770.72,20.54,31.51,0.057
2024-04-24,S045,snacks,65,983.46,12.25,26.89,0.0625
2024-04-25,S045,snacks,62,952.73,13.89,20.57,0.0743
2024-04-26,S045,snacks,60,904.89,33.15,38.43,0.0996
2024-04-27,S045,snacks,66,1087.57,14.1,30.45,0.0602
2024-04-28,S045,snacks,110,1290.64,26.1,36.01,0.0593
2024-04-29,S045,snacks,63,1006.47,3.67,36.16,0.05
2024-04-30,S045,snacks,67,992.34,13.52,27.45,0.0477
2024-05-01,S045,snacks,83,1226.19,17.43,31.92,0.076
2024-05-02,S045,snacks,77,1150.91,16.15,29.89,0.0507
2024-05-03,S045,snacks,70,985.79,20.49,29.72,0.062
2024-05-04,S045,snacks,68,968.01,28.56,20.49,0.0608
2024-05-05,S045,snacks,82,1146.11,29.48,34.57,0.085
2024-05-06,S045,snacks,79,1145.32,30.84,33.52,0.0671
2024-05-07,S045,snacks,55,798.87,19.3,33.56,0.0791
2024-05-08,S045,snacks,65,917.31,19.94,29.12,0.0742
2024-05-09,S045,snacks,57,861.2,9.58,31.27,0.0591
2024-05-10,S045,snacks,57,927.24,16.32,34.64,0.0572
2024-05-11,S045,snacks,60,849.59,31.21,36.02,0.0796
2024-05-12,S045,snacks,96,1329.3,9.57,36.16,0.0504
2024-05-13,S045,snacks,52,810.75,10.05,35.98,0.0786
2024-05-14,S045,snacks,57,859.02,24.64,33.0,0.0781
2024-05-15,S045,snacks,53,878.28,31.55,31.02,0.0738
2024-05-16,S045,snacks,58,841.38,29.44,32.54,0.0861
2024-05-17,S045,snacks,48,676.9,14.9,36.23,0.0665
2024-05-18,S045,snacks,68,1072.17,9.76,26.15,0.0562
2024-05-19,S045,snacks,68,1020.79,16.27,25.6,0.0607
2024-05-20,S045,snacks,54,863.71,30.59,37.36,0.0802
2024-05-21,S045,snacks,61,802.95,11.98,33.33,0.0731
2024-05-22,S045,snacks,59,767.97,0.0,30.01,0.0453
2024-05-23,S045,snacks,61,1017.09,13.56,23.33,0.0626
2024-05-24,S045,snacks,63,1002.65,18.62,27.82,0.0591
2024-05-25,S045,snacks,67,890.46,15.27,27.42,0.0718
2024-05-26,S045,snacks,65,958.41,17.12,25.06,0.0721
2024-05-27,S045,snacks,55,864.07,35.56,39.08,0.0888
2024-05-28,S045,snacks,60,909.22,4.46,33.06,0.0431
2024-05-29,S045,snacks,87,1140.1,0.0,35.21,0.0588
2024-05-30,S045,snacks,60,863.62,30.66,33.72,0.0631
2024-05-31,S045,snacks,59,897.36,6.36,36.65,0.0538
2024-06-01,S045,snacks,63,1031.82,32.86,29.27,0.0731
2024-06-02,S045,snacks,65,863.3,29.96,35.14,0.0865
2024-06-03,S045,snacks,85,1136.42,21.59,34.78,0.0675
2024-06-04,S045,snacks,83,1057.0,21.91,35.55,0.0743
2024-06-05,S045,snacks,54,817.08,26.26,37.72,0.0903
2024-06-06,S045,snacks,50,775.17,29.29,29.13,0.0803
2024-06-07,S045,snacks,49,733.01,11.9,36.37,0.0742
2024-06-08,S045,snacks,62,901.44,8.05,26.53,0.0543
2024-06-09,S045,snacks,57,873.03,24.01,32.83,0.081
2024-06-10,S045,snacks,71,1222.39,12.52,25.04,0.0878
2024-06-11,S045,snacks,64,1035.58,12.4,33.72,0.0475
2024-06-12,S045,snacks,52,806.17,23.4,32.63,0.0799
2024-06-13,S045,snacks,57,760.65,21.3,34.43,0.0867
2024-06-14,S045,snacks,49,736.47,19.86,38.55,0.0708
2024-06-15,S045,snacks,70,1090.56,29.76,26.56,0.0662
2024-06-16,S045,snacks,67,1097.36,7.63,30.88,0.0432
2024-06-17,S045,snacks,57,838.5,18.54,34.14,0.0799
2024-06-18,S045,snacks,60,894.88,10.9,25.86,0.0558
