date,store_id,category,campaign_id,promo_type,promo_depth,coupon_flag
2024-02-13,S037,beverages,C1896,discount,0.244,0
2024-02-14,S037,beverages,C4482,coupon,0.208,1
2024-02-15,S037,beverages,C2757,bundle,0.126,1
2024-02-17,S037,beverages,C5349,discount,0.147,0
2024-02-18,S037,beverages,C5411,coupon,0.143,1
2024-02-26,S037,beverages,C4336,discount,0.107,1
2024-03-22,S037,beverages,C3308,coupon,0.217,0
2024-03-23,S037,beverages,C3464,free_delivery,0.103,1
2024-03-30,S037,beverages,C1562,coupon,0.115,1
2024-04-02,S037,beverages,C9408,discount,0.231,1
2024-04-03,S037,beverages,C8447,free_delivery,0.186,0
2024-04-07,S037,beverages,C8455,free_delivery,0.13,0
2024-04-20,S037,beverages,C7411,coupon,0.146,1
2024-05-06,S037,beverages,C7228,free_delivery,0.205,0
2024-05-07,S037,beverages,C6221,discount,0.213,0
2024-05-13,S037,beverages,C2726,coupon,0.173,1
2024-05-14,S037,beverages,C9124,coupon,-0.1,0
2024-05-16,S037,beverages,C5508,free_delivery,0.236,0
2024-05-21,S037,beverages,C3437,coupon,0.193,1
2024-05-26,S037,beverages,C6445,free_delivery,0.111,0
2024-05-27,S037,beverages,C1829,discount,0.254,0
2024-05-30,S037,beverages,C8206,coupon,0.21,1
2024-05-31,S037,beverages,C1326,coupon,0.279,1
2024-06-03,S037,beverages,C1224,bundle,0.166,1
2024-06-04,S037,beverages,C4992,discount,0.071,0
2024-06-23,S037,beverages,C6175,bundle,0.159,1
2024-07-01,S037,beverages,C2032,free_delivery,0.112,0
2024-07-03,S037,beverages,C9329,discount,0.08,0
2024-07-30,S037,beverages,C5513,discount,0.188,1
2024-08-05,S037,beverages,C3519,free_delivery,0.193,1
2024-08-07,S037,beverages,C9428,discount,0.168,0
2024-08-08,S037,beverages,C6976,free_delivery,0.199,0
2024-08-15,S037,beverages,C6852,discount,0.184,1
2024-08-18,S037,beverages,C4277,discount,0.279,0
2024-09-17,S037,beverages,C7547,discount,0.168,0
2024-09-19,S037,beverages,C8200,discount,0.196,1
2024-09-21,S037,beverages,C2748,bundle,0.116,0
2024-09-22,S037,beverages,C9504,free_delivery,0.29,1
2024-10-01,S037,beverages,C8950,coupon,0.273,0
2024-10-04,S037,beverages,C6097,discount,0.123,0
2024-10-09,S037,beverages,C1719,coupon,0.166,0
2024-10-12,S037,beverages,C7111,coupon,0.134,0
2024-10-19,S037,beverages,C2351,bundle,0.194,1
2024-10-26,S037,beverages,C4309,discount,0.246,0
2024-11-12,S037,beverages,C9974,coupon,0.196,1
2024-11-18,S037,beverages,C1193,discount,0.19,1
2024-11-26,S037,beverages,C2420,discount,0.179,0
2024-12-02,S037,beverages,C4072,coupon,0.332,0
2024-12-08,S037,beverages,C3897,coupon,0.239,1
2024-12-21,S037,beverages,C1410,discount,0.098,1
2025-01-20,S037,beverages,C7818,discount,0.268,0
2024-01-01,S037,snacks,C7951,discount,0.178,0
2024-01-08,S037,snacks,C2406,discount,0.18,0
2024-01-19,S037,snacks,C8257,discount,0.162,0
2024-01-22,S037,snacks,C6222,discount,0.199,1
2024-01-29,S037,snacks,C1304,coupon,0.129,1
2024-02-09,S037,snacks,C4708,bundle,0.23,0
2024-02-12,S037,snacks,C6065,bundle,0.179,0
2024-02-17,S037,snacks,C4542,discount,0.093,1
2024-02-21,S037,snacks,C8583,discount,0.145,0
2024-02-23,S037,snacks,C2396,discount,0.184,1
2024-03-02,S037,snacks,C8592,discount,0.121,0
2024-03-17,S037,snacks,C8551,coupon,0.05,1
2024-03-18,S037,snacks,C8973,bundle,0.269,0
2024-03-22,S037,snacks,C6358,free_delivery,0.19,0
2024-03-28,S037,snacks,C3569,bundle,0.255,0
2024-04-01,S037,snacks,C9478,discount,0.254,1
2024-04-05,S037,snacks,C1402,free_delivery,0.23,0
2024-04-08,S037,snacks,C5687,coupon,0.093,0
2024-04-19,S037,snacks,C8675,bundle,0.159,1
2024-04-30,S037,snacks,C1364,discount,0.18,0
2024-05-03,S037,snacks,C2579,discount,0.091,1
2024-05-13,S037,snacks,C5098,bundle,0.281,0
2024-05-15,S037,snacks,C5135,bundle,0.054,1
2024-05-16,S037,snacks,C4674,coupon,0.239,0
2024-05-24,S037,snacks,C9019,coupon,0.118,0
2024-06-02,S037,snacks,C5132,coupon,0.134,1
2024-06-03,S037,snacks,C1801,discount,0.166,0
2024-06-04,S037,snacks,C9689,coupon,0.144,1
2024-06-07,S037,snacks,C3053,coupon,0.19,0
2024-06-17,S037,snacks,C4365,coupon,0.189,0
2024-06-20,S037,snacks,C2367,coupon,0.156,1
2024-06-30,S037,snacks,C2316,discount,0.1,0
2024-07-12,S037,snacks,C1137,free_delivery,0.102,1
2024-07-19,S037,snacks,C5454,discount,0.05,0
2024-07-20,S037,snacks,C9705,coupon,0.188,1
2024-07-26,S037,snacks,C8668,bundle,0.193,0
2024-07-28,S037,snacks,C1933,discount,0.19,0
2024-08-05,S037,snacks,C3175,free_delivery,0.229,0
2024-08-19,S037,snacks,C2169,bundle,0.301,0
2024-08-25,S037,snacks,C5739,discount,0.226,0
2024-09-01,S037,snacks,C7061,coupon,0.102,0
2024-09-05,S037,snacks,C5418,discount,0.084,1
2024-09-07,S037,snacks,C2855,discount,0.258,1
2024-09-12,S037,snacks,C2409,discount,0.236,0
2024-09-16,S037,snacks,C4386,free_delivery,0.05,0
2024-09-22,S037,snacks,C6677,discount,0.191,0
2024-09-29,S037,snacks,C3388,bundle,0.217,0
2024-10-03,S037,snacks,C9453,discount,0.193,1
2024-10-06,S037,snacks,C6209,discount,0.11,1
2024-10-10,S037,snacks,C3495,bundle,0.116,0
2024-10-13,S037,snacks,C2394,coupon,0.254,1
2024-10-15,S037,snacks,C5414,free_delivery,0.095,0
2024-10-17,S037,snacks,C3346,discount,0.12,1
2024-10-27,S037,snacks,C7316,discount,0.197,1
2024-10-30,S037,snacks,C6673,free_delivery,0.138,0
2024-11-14,S037,snacks,C5768,coupon,0.229,0
2024-11-15,S037,snacks,C1509,discount,0.136,0
2024-11-20,S037,snacks,C5245,discount,0.21,0
2024-11-22,S037,snacks,C8262,discount,0.289,1
2024-12-15,S037,snacks,C8694,discount,0.095,1
2024-12-16,S037,snacks,C7783,discount,0.197,0
2024-12-17,S037,snacks,C2145,discount,0.186,1
2024-12-18,S037,snacks,C6529,bundle,0.202,0
2024-12-29,S037,snacks,C9016,coupon,0.324,0
2024-12-30,S037,snacks,C8128,free_delivery,0.165,0
2024-12-31,S037,snacks,C1269,discount,0.262,0
2025-01-01,S037,snacks,C8401,discount,0.321,1
2025-01-21,S037,snacks,C4016,bundle,0.304,1
2024-01-01,S037,fresh,C4969,free_delivery,0.197,0
2024-01-16,S037,fresh,C4321,discount,0.243,1
2024-02-04,S037,fresh,C5071,coupon,0.05,0
2024-02-05,S037,fresh,C5726,free_delivery,1.2,0
2024-02-06,S037,fresh,C6896,free_delivery,0.176,1
2024-02-10,S037,fresh,C2562,coupon,0.316,0
2024-02-11,S037,fresh,C5274,discount,0.193,1
2024-02-12,S037,fresh,C7591,free_delivery,0.242,0
2024-02-14,S037,fresh,C2309,discount,0.251,0
2024-03-21,S037,fresh,C3250,discount,0.297,0
2024-04-07,S037,fresh,C2022,free_delivery,0.299,1
2024-05-01,S037,fresh,C8882,discount,0.14,0
2024-05-13,S037,fresh,C8718,bundle,0.165,1
2024-05-21,S037,fresh,C9699,discount,0.143,0
2024-05-24,S037,fresh,C1902,discount,0.267,0
2024-06-25,S037,fresh,C5118,coupon,0.142,0
2024-06-27,S037,fresh,C8187,bundle,0.191,1
2024-09-30,S037,fresh,C6803,bundle,0.179,0
2024-10-03,S037,fresh,C1472,discount,0.113,0
2024-10-09,S037,fresh,C7799,discount,0.218,0
2024-10-30,S037,fresh,C7059,bundle,0.209,1
2024-11-03,S037,fresh,C9281,coupon,0.192,0
2024-11-30,S037,fresh,C1265,coupon,0.217,1
2025-01-05,S037,fresh,C7896,discount,0.331,0
2025-01-24,S037,fresh,C4776,bundle,0.161,0
2025-01-25,S037,fresh,C3931,free_delivery,0.262,1
2024-01-24,S037,household,C4086,bundle,0.204,0
2024-02-07,S037,household,C5642,bundle,0.152,1
2024-02-10,S037,household,C7743,coupon,0.208,0
2024-03-03,S037,household,C6601,coupon,0.296,1
2024-03-06,S037,household,C4958,free_delivery,0.25,1
2024-03-09,S037,household,C2542,discount,0.352,0
2024-03-18,S037,household,C4541,coupon,0.065,0
2024-03-19,S037,household,C6897,discount,0.126,0
2024-03-28,S037,household,C7518,bundle,0.109,0
2024-04-04,S037,household,C6011,discount,0.165,1
2024-04-05,S037,household,C5271,bundle,0.173,0
2024-05-24,S037,household,C5719,bundle,0.055,1
2024-06-08,S037,household,C5753,discount,0.15,0
2024-06-16,S037,household,C5016,coupon,0.071,0
2024-07-23,S037,household,C8018,free_delivery,0.121,1
2024-07-28,S037,household,C3519,discount,0.174,0
2024-08-20,S037,household,C7368,discount,0.21,0
2024-08-31,S037,household,C6757,bundle,0.182,0
2024-09-15,S037,household,C7418,discount,0.197,0
2024-09-20,S037,household,C8709,discount,0.113,0
2024-09-28,S037,household,C4645,coupon,0.19,0
2024-10-19,S037,household,C8251,free_delivery,0.11,0
2024-11-24,S037,household,C6971,free_delivery,0.299,0
2024-12-09,S037,household,C9484,discount,0.189,0
2024-12-14,S037,household,C4982,discount,0.179,1
2024-12-17,S037,household,C1985,bundle,0.062,0
2024-12-18,S037,household,C8478,discount,0.213,1
2025-01-16,S037,household,C2601,bundle,0.218,1
2025-01-25,S037,household,C4109,discount,0.224,1
2024-01-01,S037,ready_to_eat,C2931,free_delivery,0.155,1
2024-01-09,S037,ready_to_eat,C1718,coupon,0.202,1
2024-01-13,S037,ready_to_eat,C3164,discount,0.154,1
2024-01-18,S037,ready_to_eat,C8005,coupon,0.124,0
2024-01-19,S037,ready_to_eat,C9006,free_delivery,0.208,0
2024-01-25,S037,ready_to_eat,C3268,coupon,0.224,0
2024-02-18,S037,ready_to_eat,C7903,coupon,0.202,0
2024-02-19,S037,ready_to_eat,C4404,free_delivery,0.192,0
2024-02-23,S037,ready_to_eat,C6135,discount,0.164,1
2024-02-24,S037,ready_to_eat,C7554,coupon,0.103,0
2024-02-25,S037,ready_to_eat,C1658,discount,0.205,0
2024-03-02,S037,ready_to_eat,C5232,discount,0.222,1
2024-03-22,S037,ready_to_eat,C2352,coupon,0.179,0
2024-03-31,S037,ready_to_eat,C3473,discount,0.124,0
2024-04-07,S037,ready_to_eat,C8306,coupon,0.281,1
2024-04-14,S037,ready_to_eat,C9956,discount,0.091,0
2024-04-27,S037,ready_to_eat,C4881,bundle,0.05,0
2024-05-01,S037,ready_to_eat,C1079,discount,0.127,1
2024-05-22,S037,ready_to_eat,C2779,discount,0.204,1
2024-05-26,S037,ready_to_eat,C5974,free_delivery,0.131,1
2024-06-02,S037,ready_to_eat,C9795,free_delivery,0.167,0
2024-06-11,S037,ready_to_eat,C2479,discount,0.294,1
2024-07-14,S037,ready_to_eat,C3427,bundle,0.13,0
2024-07-31,S037,ready_to_eat,C5653,discount,0.183,0
2024-08-08,S037,ready_to_eat,C1725,free_delivery,0.266,0
2024-08-09,S037,ready_to_eat,C4746,discount,0.282,1
2024-08-20,S037,ready_to_eat,C3565,bundle,0.05,1
2024-08-27,S037,ready_to_eat,C7019,discount,0.224,0
2024-09-01,S037,ready_to_eat,C1452,free_delivery,0.133,0
2024-09-04,S037,ready_to_eat,C3104,bundle,0.21,0
2024-09-07,S037,ready_to_eat,C4413,free_delivery,0.059,0
2024-09-14,S037,ready_to_eat,C5166,discount,0.201,0
2024-09-16,S037,ready_to_eat,C9939,discount,0.2,0
2024-09-21,S037,ready_to_eat,C5482,discount,0.11,0
2024-09-26,S037,ready_to_eat,C1210,discount,0.165,1
2024-10-01,S037,ready_to_eat,C9642,bundle,0.25,0
2024-10-02,S037,ready_to_eat,C3658,discount,0.219,1
2024-10-04,S037,ready_to_eat,C6299,coupon,0.125,0
2024-10-05,S037,ready_to_eat,C8370,coupon,0.218,0
2024-10-13,S037,ready_to_eat,C7971,coupon,0.207,0
2024-10-19,S037,ready_to_eat,C7956,discount,0.206,0
2024-10-23,S037,ready_to_eat,C2934,discount,0.05,0
2024-11-23,S037,ready_to_eat,C6269,discount,0.251,1
2024-12-10,S037,ready_to_eat,C7067,free_delivery,0.168,1
2024-12-20,S037,ready_to_eat,C1255,coupon,0.095,1
2024-12-23,S037,ready_to_eat,C7618,free_delivery,0.131,1
2024-12-24,S037,ready_to_eat,C8384,discount,0.168,0
2025-01-01,S037,ready_to_eat,C4375,coupon,0.173,0
2025-01-06,S037,ready_to_eat,C1654,discount,0.286,0
2025-01-12,S037,ready_to_eat,C8140,free_delivery,0.176,0
2025-01-19,S037,ready_to_eat,C1079,discount,0.207,0
2025-01-22,S037,ready_to_eat,C4841,bundle,0.302,0
2025-01-27,S037,ready_to_eat,C1278,coupon,0.098,0
2024-01-02,S037,personal_care,C4460,free_delivery,0.05,0
2024-01-11,S037,personal_care,C9032,discount,0.264,0
2024-01-15,S037,personal_care,C4961,discount,0.182,1
2024-01-21,S037,personal_care,C8915,discount,0.108,1
2024-02-10,S037,personal_care,C5334,bundle,0.377,1
2024-03-07,S037,personal_care,C8790,discount,0.17,1
2024-04-18,S037,personal_care,C7158,discount,0.191,1
2024-04-26,S037,personal_care,C2838,discount,0.099,1
2024-05-08,S037,personal_care,C4201,coupon,0.158,0
2024-05-18,S037,personal_care,C8401,discount,0.207,0
2024-05-23,S037,personal_care,C5353,free_delivery,0.05,0
2024-05-25,S037,personal_care,C8391,coupon,0.203,0
2024-05-27,S037,personal_care,C2299,bundle,0.134,1
2024-06-07,S037,personal_care,C8529,discount,0.299,1
2024-06-10,S037,personal_care,C2331,discount,0.205,1
2024-06-22,S037,personal_care,C3561,discount,0.135,0
2024-07-26,S037,personal_care,C3261,discount,0.215,0
2024-08-06,S037,personal_care,C7892,free_delivery,0.14,0
2024-08-08,S037,personal_care,C2844,discount,0.144,0
2024-09-03,S037,personal_care,C3498,discount,0.136,1
2024-09-05,S037,personal_care,C5715,bundle,0.106,1
2024-10-01,S037,personal_care,C6179,coupon,0.137,1
2024-10-04,S037,personal_care,C3792,discount,0.231,0
2024-10-14,S037,personal_care,C4544,coupon,0.226,0
2024-10-15,S037,personal_care,C1941,discount,0.336,0
2024-10-21,S037,personal_care,C5216,discount,0.196,1
2024-11-02,S037,personal_care,C2167,discount,0.213,1
2024-11-13,S037,personal_care,C7975,discount,0.219,0
2024-11-17,S037,personal_care,C8483,coupon,0.18,1
2024-11-22,S037,personal_care,C4313,discount,0.126,0
2024-12-09,S037,personal_care,C9636,coupon,0.2,0
2024-12-10,S037,personal_care,C5755,coupon,0.142,0
2024-12-26,S037,personal_care,C5685,discount,0.226,0
2025-01-01,S037,personal_care,C9411,coupon,0.374,1
2025-01-09,S037,personal_care,C6455,discount,0.197,1
2025-01-17,S037,personal_care,C5793,discount,0.099,1
2024-01-13,S038,beverages,C9365,coupon,0.112,0
2024-01-28,S038,beverages,C4195,discount,0.103,0
2024-02-01,S038,beverages,C1358,bundle,0.213,1
2024-02-02,S038,beverages,C5836,coupon,0.217,0
2024-02-03,S038,beverages,C7819,bundle,0.228,1
2024-02-04,S038,beverages,C8086,free_delivery,0.105,0
2024-02-07,S038,beverages,C7382,coupon,0.139,1
2024-02-12,S038,beverages,C9637,discount,0.163,0
2024-02-17,S038,beverages,C4326,coupon,0.169,1
2024-02-23,S038,beverages,C4966,discount,0.182,1
2024-03-05,S038,beverages,C3714,free_delivery,0.151,0
2024-03-09,S038,beverages,C8930,free_delivery,0.146,0
2024-03-16,S038,beverages,C6411,bundle,0.183,0
2024-03-17,S038,beverages,C3928,bundle,0.146,0
2024-03-20,S038,beverages,C4988,discount,0.098,0
2024-03-25,S038,beverages,C4576,coupon,0.18,0
2024-03-27,S038,beverages,C7454,bundle,0.205,0
2024-04-18,S038,beverages,C5101,free_delivery,0.223,1
2024-04-26,S038,beverages,C1207,discount,0.21,1
2024-04-28,S038,beverages,C7533,discount,0.189,0
2024-04-30,S038,beverages,C5147,coupon,0.204,1
2024-05-03,S038,beverages,C8079,discount,0.226,1
2024-05-04,S038,beverages,C6059,bundle,0.112,0
2024-05-19,S038,beverages,C8493,discount,0.219,0
2024-06-12,S038,beverages,C4046,discount,0.151,1
2024-07-07,S038,beverages,C7408,discount,0.117,0
2024-07-10,S038,beverages,C3398,free_delivery,0.217,0
2024-07-13,S038,beverages,C4552,coupon,0.15,1
2024-08-18,S038,beverages,C6126,free_delivery,0.243,0
2024-08-19,S038,beverages,C7991,bundle,0.209,0
2024-08-21,S038,beverages,C8179,free_delivery,0.28,0
2024-08-25,S038,beverages,C4477,coupon,0.188,1
2024-08-29,S038,beverages,C4672,discount,0.258,1
2024-08-31,S038,beverages,C3908,coupon,0.058,0
2024-09-02,S038,beverages,C1549,bundle,0.189,0
2024-09-13,S038,beverages,C2892,discount,0.05,0
2024-09-15,S038,beverages,C3487,discount,0.111,1
2024-09-22,S038,beverages,C4803,discount,0.214,0
2024-09-28,S038,beverages,C5376,discount,0.198,1
2024-10-03,S038,beverages,C5454,free_delivery,0.234,0
2024-10-17,S038,beverages,C1453,coupon,0.05,0
2024-10-18,S038,beverages,C1870,discount,0.243,1
2024-10-19,S038,beverages,C9361,discount,0.26,1
2024-10-21,S038,beverages,C1665,free_delivery,0.238,0
2024-10-27,S038,beverages,C6584,coupon,0.111,1
2024-10-31,S038,beverages,C9379,coupon,0.252,0
2024-11-05,S038,beverages,C8006,free_delivery,0.224,0
2024-12-01,S038,beverages,C7443,coupon,0.28,0
2024-12-03,S038,beverages,C7966,coupon,0.263,0
2024-12-10,S038,beverages,C3748,discount,0.177,0
2024-12-14,S038,beverages,C4554,bundle,0.154,0
2024-12-17,S038,beverages,C6675,discount,0.262,1
2024-12-18,S038,beverages,C5476,discount,0.124,0
2025-01-02,S038,beverages,C1349,discount,0.124,1
2025-01-04,S038,beverages,C6128,bundle,0.241,0
2025-01-14,S038,beverages,C5512,coupon,0.134,1
2025-01-18,S038,beverages,C6088,bundle,0.132,1
2025-01-19,S038,beverages,C7150,free_delivery,0.321,0
2025-01-22,S038,beverages,C8856,coupon,0.279,0
2024-01-03,S038,snacks,C5986,discount,0.247,0
2024-01-08,S038,snacks,C8920,discount,0.127,0
2024-01-10,S038,snacks,C1930,discount,0.06,1
2024-01-13,S038,snacks,C4404,discount,0.199,0
2024-01-14,S038,snacks,C2649,bundle,0.205,1
2024-01-29,S038,snacks,C4510,free_delivery,0.127,0
2024-02-07,S038,snacks,C9045,coupon,0.096,0
2024-02-09,S038,snacks,C5240,bundle,0.115,0
2024-02-11,S038,snacks,C8986,coupon,0.188,0
2024-02-23,S038,snacks,C3341,coupon,0.205,0
2024-02-24,S038,snacks,C2313,bundle,0.367,0
2024-03-05,S038,snacks,C1600,coupon,0.051,0
2024-03-07,S038,snacks,C8289,discount,0.299,0
2024-03-13,S038,snacks,C4680,coupon,0.115,1
2024-03-18,S038,snacks,C1472,bundle,0.149,1
2024-03-30,S038,snacks,C5954,coupon,0.05,0
2024-04-04,S038,snacks,C6270,bundle,0.231,0
2024-04-06,S038,snacks,C7596,discount,0.259,1
2024-04-16,S038,snacks,C9519,coupon,0.2,1
2024-04-19,S038,snacks,C7188,discount,0.217,0
2024-04-20,S038,snacks,C3282,discount,0.128,1
2024-04-30,S038,snacks,C4984,free_delivery,0.206,1
2024-05-02,S038,snacks,C3802,free_delivery,0.235,0
2024-05-06,S038,snacks,C8357,coupon,0.151,1
2024-05-09,S038,snacks,C6387,free_delivery,0.155,0
2024-05-19,S038,snacks,C6817,discount,0.075,0
2024-05-24,S038,snacks,C1479,bundle,0.151,0
2024-05-27,S038,snacks,C6821,free_delivery,0.292,0
2024-06-05,S038,snacks,C7727,coupon,0.151,0
2024-06-10,S038,snacks,C4020,discount,0.182,1
2024-06-18,S038,snacks,C6754,discount,0.123,0
2024-06-22,S038,snacks,C8806,bundle,0.188,0
2024-06-23,S038,snacks,C1653,discount,0.182,1
2024-06-26,S038,snacks,C1709,discount,0.092,0
2024-06-29,S038,snacks,C5649,bundle,0.293,1
2024-07-10,S038,snacks,C6702,free_delivery,0.16,0
2024-07-11,S038,snacks,C1897,discount,0.128,1
2024-07-13,S038,snacks,C8788,free_delivery,0.127,1
2024-07-21,S038,snacks,C4096,coupon,0.17,0
2024-07-24,S038,snacks,C3987,discount,0.231,0
2024-07-29,S038,snacks,C8298,coupon,0.104,0
2024-08-15,S038,snacks,C3644,free_delivery,0.193,1
2024-08-17,S038,snacks,C3274,discount,0.208,1
2024-08-18,S038,snacks,C6419,discount,0.11,0
2024-08-21,S038,snacks,C6377,discount,0.098,1
2024-08-26,S038,snacks,C5344,discount,0.204,0
2024-08-28,S038,snacks,C8579,discount,0.233,0
2024-09-02,S038,snacks,C3967,coupon,0.225,1
2024-09-03,S038,snacks,C4578,coupon,0.165,1
2024-09-16,S038,snacks,C6277,discount,0.05,0
2024-10-22,S038,snacks,C7051,free_delivery,0.197,1
2024-10-25,S038,snacks,C9257,discount,0.263,1
2024-11-05,S038,snacks,C6987,discount,0.254,1
2024-11-12,S038,snacks,C5409,coupon,0.161,1
2024-11-20,S038,snacks,C1550,coupon,0.18,1
2024-11-22,S038,snacks,C9526,discount,0.317,0
2024-11-30,S038,snacks,C8750,discount,0.196,1
2024-12-09,S038,snacks,C3358,coupon,0.125,0
2024-12-10,S038,snacks,C1994,discount,0.128,0
2024-12-15,S038,snacks,C4959,coupon,0.256,1
2024-12-18,S038,snacks,C8441,discount,0.175,1
2024-12-31,S038,snacks,C9717,free_delivery,0.137,0
2025-01-05,S038,snacks,C1059,discount,0.166,1
2025-01-08,S038,snacks,C6340,bundle,0.063,1
2025-01-12,S038,snacks,C6803,bundle,0.152,0
2025-01-20,S038,snacks,C8283,discount,0.169,0
2025-01-25,S038,snacks,C1078,bundle,0.143,1
2024-01-06,S038,fresh,C7382,bundle,0.189,0
2024-01-07,S038,fresh,C2422,bundle,0.155,0
2024-01-11,S038,fresh,C1688,discount,0.248,0
2024-01-20,S038,fresh,C7181,discount,0.165,0
2024-02-08,S038,fresh,C4810,free_delivery,0.273,0
2024-02-14,S038,fresh,C1961,coupon,0.35,1
2024-02-23,S038,fresh,C9387,discount,0.165,1
2024-03-05,S038,fresh,C4704,free_delivery,0.118,1
2024-03-21,S038,fresh,C4895,coupon,0.238,0
2024-04-08,S038,fresh,C2443,free_delivery,0.197,0
2024-04-12,S038,fresh,C5525,coupon,0.085,0
2024-04-27,S038,fresh,C2784,coupon,0.282,0
2024-05-07,S038,fresh,C9401,discount,0.273,1
2024-05-12,S038,fresh,C3050,bundle,0.079,1
2024-06-03,S038,fresh,C4735,bundle,0.171,1
2024-07-14,S038,fresh,C5938,bundle,0.05,0
2024-07-20,S038,fresh,C5106,discount,0.089,0
2024-08-05,S038,fresh,C4836,free_delivery,0.346,1
2024-08-10,S038,fresh,C5348,bundle,0.062,0
2024-09-26,S038,fresh,C4461,free_delivery,0.213,1
2024-09-28,S038,fresh,C2415,bundle,0.287,1
2024-10-05,S038,fresh,C9618,discount,0.144,0
2024-10-29,S038,fresh,C9409,free_delivery,0.143,1
2024-11-06,S038,fresh,C3751,free_delivery,0.231,0
2024-11-10,S038,fresh,C5148,free_delivery,0.094,1
2024-12-01,S038,fresh,C8836,discount,0.166,0
2024-12-14,S038,fresh,C7267,discount,0.236,0
2024-12-23,S038,fresh,C3680,discount,0.181,1
2024-12-29,S038,fresh,C9000,discount,0.302,0
2025-01-12,S038,fresh,C4309,coupon,0.106,1
2025-01-19,S038,fresh,C7833,free_delivery,0.166,0
2025-01-26,S038,fresh,C1537,coupon,0.208,0
2024-01-01,S038,household,C3111,discount,0.156,0
2024-01-14,S038,household,C4614,bundle,0.152,0
2024-02-10,S038,household,C2890,coupon,0.178,1
2024-02-18,S038,household,C1218,discount,0.234,0
2024-03-16,S038,household,C7707,free_delivery,0.3,0
2024-04-04,S038,household,C3149,coupon,0.235,0
2024-04-26,S038,household,C4862,bundle,0.172,0
2024-05-03,S038,household,C8666,discount,0.203,0
2024-06-04,S038,household,C6905,discount,0.179,0
2024-06-21,S038,household,C8557,discount,0.262,0
2024-06-28,S038,household,C6106,free_delivery,0.245,0
2024-06-29,S038,household,C9894,coupon,0.33,0
2024-07-04,S038,household,C2642,discount,0.081,0
2024-07-12,S038,household,C8102,coupon,0.146,1
2024-07-26,S038,household,C7850,bundle,0.161,1
2024-08-17,S038,household,C6977,discount,0.169,1
2024-10-04,S038,household,C6078,discount,0.071,0
